"Data Source","World Development Indicators",

"Last Updated Date","2021-12-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"China","CHN","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","26509058412.5437","15984239174.5877","14781866926.639","16768218376.7975","21094321228.3695","24717686245.8364","29060037371.0293","24697375903.8102","22040783166.7885","28231375416.362","37293850028.4345","41835242505.4838","48621442252.0155","59329446064.1399","61176830511.9315","74131627056.6728","69331410322.4477","81698783507.3743","71346073861.7886","83710091404.3478","91861887879.1667","90040464154.7619","91512266652.6718","102029573153.257","111597607692.857","132189524047.619","130873170301.449","118247369383.408","135950488279.835","147787569514.17","148070534143.403","159051605609.756","184066130784.929","205361498360.615","260509542506.41","343405126444.49","406861354297.467","452906288076.914","471277414332.476","496235666501.576","551600160381.233","599961047202.523","653667827570.376","757469606451.613","897508414094.819","1074920105771.08","1308842248971.58","1664548697211.96","2157999875113.33","2344597195400.65","2830399179467.68","3513659352121.02","3875593183861.67","4227890085651.57","4513507499677.7","4517686499253.31","4446200668318.16","4905907220355.68","5514437883659.31","5510257078339.41","5568271794574.54",
"Cote d'Ivoire","CIV","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","71764506.7132255","85806154.7720155","90223082.0373864","111875486.702115","147957826.314793","146494190.627717","183166250.268644","204470789.334511","208834291.39938","210031825.976706","269172052.70129","311959228.491065","365039360.371642","445064221.14665","493966252.840098","663515805.161518","762919518.05918","949610410.628147","1301982288.96297","1559785119.14164","2008712601.21659","1567455314.16122","1610894254.30979","1468879477.30839","1337423092.03635","1377812042.8346","1949109247.05585","2256088040.19211","2322881175.04151","2125524733.99595","2835768701.27905","2581025479.34843","2726009169.91006","2513340239.4949","1749157850.24875","2284510496.27726","2478631710.06528","2772290272.54127","2872739772.97806","2711283807.30133","2310378086.41975","2383501477.4077","2617981033.08399","3232887403.87524","3650269845.90528","3899791828.82624","4192658246.45653","4740575099.49676","5932625560.53812","6105152655.76765","5581626546.62756","6150747185.24363","6437290069.67498","8115691934.15018","9693163017.53918","8949000840.13899","9158686654.32794","10556897044.3293","12194310343.1204","12402907608.8348","12795412824.3216",
"Cameroon","CMR","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","165265003.515453","175839634.253561","188210694.757621","203987036.52015","213878600.064779","214541776.12335","237873404.114303","282508765.309831","353987407.196042","385534708.711546","521200547.423883","549486189.39906","624390214.169099","744053243.899229","1221784709.21618","1566644333.85902","1825331285.4785","1999657282.28582","2275721287.65096","2532974130.84637","2932411392.88123","3851923955.95917","3791315101.05591","3465369235.40246","3189663013.15671","3541038101.51","3419625725.21268","3031072248.93253","4713613504.04326","2679880816.93112","3138228583.92414","3308828889.66995","3065013506.27598","3111985486.94995","3176040209.05537","3009647088.17698","2868096898.17431","3411712974.18011","4539305334.35742","5210510040.80874","5456074404.69417","6002272085.63286","6490580500.7044","7649392958.07175","7405380843.95826","7109178988.9253","7895656637.07012","8028747398.86669","9019690077.09259","9354181721.26265","8082026727.82017","8177032076.64592","8758300730.87936","9866435381.26534","9452355391.85986","9527547577.59918",
"Congo, Dem. Rep.","COD","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","927008403.361344","952316239.316239","1867477082.50299","1294350540.5817","1270843703.33499","881686236.363636","4276811594.2029","2232666666.66667","2846941009.47855","2579197597.22189","3272789809.24246","3803774150.25701","4297206163.08063","5055762454.09287","6574428744.88751","6156931205.01743","8343593768.72074","10579500690.0011","11797153835.641","13492272703.5659","15433650873.0891","15813527222.1472","15285196734.6819","16040980662.8968","20575752993.4697","20530108824.9436","20078011376.9366",
"Congo, Rep.","COG","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","22431120.2329587","27317940.2426736","29794237.2626946","30610205.3136137","33057559.8395175","37541687.4572207","43552865.892206","47154291.785022","48472178.394625","51546277.8671082","65845851.8082424","70454131.4684766","87292017.2343594","119790470.018579","148729978.322938","248701780.971388","283740781.570482","242185265.015268","259244319.821062","436250952.843932","795155024.205959","1014604667.26415","1135705717.51064","1139435055.74443","1241313023.61951","1165019250.28703","603711914.3916","822325902.795934","661904277.223628","907543774.76935","1137495606.12248","981897287.87208","1041588745.85461","947512136.136623","804784253.447422","949417047.114646","1317167117.19073","1320781935.80133","897869961.579912","1442262949.54792","2329036000.72092","1831518586.14521","1921255066.21468","2143310178.66264","3067292704.11008","4102111577.93239","5051128334.61563","5005704547.02892","7419119425.33954","5393968439.99921","8693018250.39322","10299315844.0498","11555940908.9155","11129323348.907","10394447320.1099","5681473613.5351","3716757459.67871","4772156469.42142","7122753539.53157","6141828014.54547","3158063260.74644",
"Colombia","COL","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","1577238095.2381","1418074074.07407","1630625848.74575","1634513279.76823","1774883527.59833","1989622754.0365","2168682556.32535","2493654735.28242","3148521320.05753","3711730240.16085","3827176461.07833","4730278138.06024","5900060368.41046","6970737946.0289","8249001722.74803","10550908133.3297","11136151751.1727","12034382031.5889","12200133151.5709","12723862424.6783","12074762651.2788","12640079727.871","12639045005.7645","14207972436.0429","14607826556.7808","15069386373.5914","15554433299.1075","17350561682.1056","20046257025.0259","23787714433.867","27038882389.8419","27709093466.5238","28881976653.0854","25981558913.0997","23029620367.5119","27274801347.4684","26736002941.6865","26968247828.1945","27354936011.2105","34803526985.6585","44192730355.3184","49961895515.3605","63048413124.6637","77817309886.8726","72617431510.3228","89898732182.3761","111543527964.204","123908124004.29","125133689782.342","118090840106.885","83904811474.4886","78311876046.0662","83631182362.2144","89884169727.4155","84264001846.3615","64856930331.2935",
"Comoros","COM","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","25904283.3653133","23968724.7335674","22461720.5842299","23389845.4532954","22544758.8184542","24012863.8434116","34079981.9810975","41199997.3380716","43515820.4399123","41682653.846829","52442036.6374363","51768050.4919276","55831434.2535559","55279661.4778489","38962648.3073438","48638051.7425741","48344888.7035396","44484589.389627","45177087.6746038","46682948.7806389","42860683.0674957","46202582.4583837","51994589.8871945","66754329.6734526","77352033.5471115","79811593.9610129","85253606.7655694","98744955.4328668","111121076.233184","109304800.038331","106918511.855567","119673548.14797","114003728.742473","130021027.215518","133477173.672357","100548297.643168","99810059.1692012","98449434.0431961","105527133.971283","101947125.936171","103414874.225978",
"Cabo Verde","CPV","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","24125137.8348173","24200457.1339386","22232709.4194359","23924877.7303176","23240702.2322654","24768753.6081945","33973071.2746538","44002136.1801015","51020353.1411524","55516335.9969017","92268457.1041806","96991960.2845619","115654356.199829","110480936.750096","124247750.058004","137834567.290802","145226598.378768","128575542.596948","137669065.180627","138489501.652142","117266784.808054","107898394.680421","118317491.354265","150794909.061134","168393112.751611","186727275.085344","211521643.172352","255912874.189809","335646931.062654","329716702.928174","302050877.50484","331468465.593382","296188844.866136","324117857.293328","348314356.080906","289362700.066509","284878311.182712","321691962.557247","379126983.78714","388556001.713789","393337132.744533",
"Costa Rica","CRI","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","102194702.198251","99862743.1287871","97848152.6593585","109321664.335875","117862889.27986","136588679.245283","147954716.981132","161449056.603774","185630188.679245","204271698.113208","237313207.54717","272736877.056355","323255463.451394","408211470.18114","459571248.423707","536744457.409568","662205367.56126","803827304.550758","918413068.844807","1067666277.71295","1302928821.47024","698487821.240345","670925262.051985","900411736.936113","1078079703.22931","1131376237.62376","1220652329.7491","1249896447.34746","1256531204.64441","1412635926.51954","1467675333.18768","1969551109.32794","2387694589.44451","2621671808.95326","2790378642.26854","3076449630.79452","3034740743.68119","3285033474.03267","3555932172.30721","3668201540.05191","3820216689.8902","4028648307.8206","4073349585.09474","4176179993.18025","4591059167.02021","4863770562.36553","5388096165.98926","6423775121.42499","7254920533.28724","7232233325.94706","8783105629.67013","9660019895.77277","10487730383.2667","10875193510.7062","10723913753.8749","11270253521.7895","11563445292.2448","11688395267.6766","12208225316.222","12130050438.9773","12209401005.6987",
"Caribbean small states","CSS","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","824669413.069033","928143199.410218","974913082.704056","991729983.028611","1013124817.33041","1104658944.37671","1253559950.75413","1569854161.00982","2823953652.70284","3218786264.96711","3340065293.4832","4095642984.68112","4471628752.33778","5750059150.40627","7819322139.64931","8092759266.47692","7890478786.20926","7472921568.82893","7817355547.24055","7184245446.71764","4789435745.36143","5020473565.88938","5054981416.55","4938799204.42943","5530038277.19259","5534398694.59469","5368685124.94776","4770134351.07543","5346100993.82353","5790553997.73854","6204559780.33094","6621323816.83173","6580471897.37765","7066032681.2952","8407636097.63235","8316766823.6212","8476509805.54575","10489387267.0922","12279720512.1592","15244867492.27","18098355261.2977","20200543298.2459","25905599105.8089","17232197208.324","19637770901.1176","22787080649.416","21731048301.2243","21677561552.9905","21675920302.7603","18092683919.4705","16701205063.167","18004062536.3857","19625339974.0339","20244292381.5351","",
"Cuba","CUB","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","964146100","1171202400","1377926862.53935","1691435102.53317","1931205365.85366","2206259756.09756","2337286114.49452","2406211927.71084","3019556233.76623","3312409589.0411","3376296805.55556","3429644819.27711","3536654941.17647","3739036786.96158","4056486738.75925","3934218364.45027","4202212023.03816","4077017804.90907","4569085751.97889","4608101627.57914","4972161569.14894","4138048996.86093","3713363648.64865","3644444189.18919","4811917567.56757","5465476445.8062","6676000000","6995700000","6670600000","7202700000","7804900000","7877000000","7961400000","8079900000","8419800000","9179866100","11711400000","13201700000","13612400000","14033000000","14727000000","15356000000","17091000000","17860000000","17867000000","19477000000","20963000000","23589000000","24890000000","25391000000","24711000000",
